,Bag,Boot,Coat,Dress,Pullover,Sandal,Shirt,Sneaker,Top,Trouser,predict,actual,path
5731,7.804211e-05,0.00032478373,0.0002399757,1.904732e-05,0.0002321924,0.18442473,0.00014071247,0.81445277,4.197872e-05,4.5778987e-05,Sneaker,Sandal,test/Sandal/758.png
5732,4.915085e-13,9.033694e-09,5.5022965e-12,7.310909e-13,5.7805326e-11,1.0,1.3813269e-10,1.4642423e-08,2.3804528e-11,1.6399883e-13,Sandal,Sandal,test/Sandal/759.png
5733,5.941727e-06,0.0014816049,1.3967515e-05,6.80882e-06,1.5661652e-05,0.9974564,1.8616685e-05,0.0009835864,9.634354e-06,7.898173e-06,Sandal,Sandal,test/Sandal/76.png
5734,2.7194413e-10,3.06084e-07,4.438397e-09,2.5329908e-10,5.8335505e-09,0.99999285,7.774163e-09,6.8148884e-06,5.5234506e-10,3.7374817e-10,Sandal,Sandal,test/Sandal/760.png
5735,1.2416336e-13,6.1241376e-09,9.785914e-13,1.4604481e-13,1.05120435e-11,1.0,1.4859149e-11,4.097702e-09,2.6841997e-12,4.516842e-14,Sandal,Sandal,test/Sandal/761.png
5736,0.00078535837,0.53706014,0.00023367682,0.00038718624,0.0002864136,0.44741282,0.00030748095,0.011752171,0.0006839632,0.0010908353,Boot,Sandal,test/Sandal/762.png
5737,5.212379e-13,1.837612e-08,6.796931e-12,1.1339027e-12,4.9467003e-11,1.0,6.994271e-11,1.8965155e-08,1.4824385e-11,3.4436088e-13,Sandal,Sandal,test/Sandal/763.png
5738,5.7920363e-10,1.4489333e-06,1.2826986e-08,8.446513e-10,1.2265208e-08,0.99998486,1.2899584e-08,1.3683997e-05,8.945576e-10,1.7844913e-09,Sandal,Sandal,test/Sandal/764.png
5739,5.8555427e-10,3.5462003e-07,5.083438e-09,3.520421e-10,1.0136366e-08,0.99999297,1.6058177e-08,6.6956572e-06,1.3965505e-09,3.521126e-10,Sandal,Sandal,test/Sandal/765.png
5740,6.3825284e-10,3.692683e-07,2.2666475e-09,2.2337236e-10,4.5967266e-09,0.99999654,4.530522e-09,3.0885801e-06,5.4999855e-10,1.316411e-10,Sandal,Sandal,test/Sandal/766.png
5741,4.320532e-16,6.796364e-11,3.437884e-14,1.0613116e-15,2.1638847e-13,1.0,3.7060204e-13,7.353126e-10,1.2835683e-14,5.4183755e-16,Sandal,Sandal,test/Sandal/767.png
5742,2.442938e-12,4.4700347e-08,3.1418017e-11,4.5820817e-12,2.0495992e-10,0.9999999,3.1598504e-10,8.264164e-08,5.449107e-11,1.8644006e-12,Sandal,Sandal,test/Sandal/768.png
5743,3.3087438e-13,8.0192395e-09,5.997298e-12,9.83387e-13,6.448355e-11,1.0,1.4944168e-10,1.8264998e-08,3.0672725e-11,2.5733062e-13,Sandal,Sandal,test/Sandal/769.png
5744,0.0033039013,0.11542431,0.0013829515,0.0016853752,0.0014622768,0.8451206,0.0024457322,0.023956822,0.0036300188,0.0015879376,Sandal,Sandal,test/Sandal/77.png
5745,9.9872464e-11,3.1031513e-07,6.4572014e-10,1.974974e-10,3.7810732e-09,0.99999917,7.574218e-09,4.3755477e-07,2.4839868e-09,4.715986e-11,Sandal,Sandal,test/Sandal/770.png
5746,2.35209e-16,7.852015e-11,1.2702195e-14,1.1023273e-15,1.9479764e-13,1.0,4.684089e-13,3.4627473e-10,4.4462467e-14,2.9936127e-16,Sandal,Sandal,test/Sandal/771.png
5747,7.816909e-08,3.4997294e-05,2.1972356e-07,7.8753935e-08,5.028319e-07,0.9999101,6.527664e-07,5.298346e-05,3.281439e-07,4.392439e-08,Sandal,Sandal,test/Sandal/772.png
5748,1.6932876e-16,6.8322625e-11,7.562465e-15,7.3914774e-16,1.3609888e-13,1.0,2.8517716e-13,2.2826023e-10,2.7151848e-14,1.9201154e-16,Sandal,Sandal,test/Sandal/773.png
5749,5.344179e-10,3.4007664e-06,2.1414364e-09,9.979557e-10,1.17227e-08,0.99999523,1.6967714e-08,1.289411e-06,9.893972e-09,5.0465726e-10,Sandal,Sandal,test/Sandal/774.png
5750,2.1519361e-10,1.5588932e-07,2.6252227e-09,1.4310099e-10,4.4268815e-09,0.99999654,6.6861703e-09,3.3545314e-06,4.4408668e-10,1.4957804e-10,Sandal,Sandal,test/Sandal/775.png
5751,2.6590595e-08,0.00029999172,8.7187196e-08,1.2170214e-07,2.3441748e-07,0.99967456,3.6428543e-07,2.4081173e-05,5.006695e-07,1.1980869e-07,Sandal,Sandal,test/Sandal/776.png
5752,8.7200547e-10,1.5552631e-06,1.665695e-08,1.19356e-09,1.8208828e-08,0.99998116,1.9018698e-08,1.7256707e-05,1.6243054e-09,2.0098625e-09,Sandal,Sandal,test/Sandal/777.png
5753,4.1824146e-06,7.319769e-05,2.2928707e-05,1.5123885e-06,1.8918663e-05,0.98694694,9.539412e-06,0.012917229,1.3533195e-06,4.166284e-06,Sandal,Sandal,test/Sandal/778.png
5754,8.1405875e-16,3.3895142e-10,2.5888566e-14,2.5351002e-15,3.5642013e-13,1.0,7.720224e-13,3.7388775e-10,9.91712e-14,7.3547167e-16,Sandal,Sandal,test/Sandal/779.png
5755,5.526099e-19,7.969454e-13,1.1933137e-17,4.8922305e-19,4.2491855e-16,1.0,7.938403e-16,1.5251636e-12,3.7174463e-17,6.129421e-20,Sandal,Sandal,test/Sandal/78.png
5756,1.676649e-13,1.5601948e-08,2.1793272e-12,5.798272e-13,2.4050652e-11,1.0,3.980764e-11,8.762389e-09,1.1929213e-11,1.6511778e-13,Sandal,Sandal,test/Sandal/780.png
5757,0.0006581221,0.05190672,0.00039645337,0.0006355409,0.0005136269,0.93488926,0.0010070511,0.0075840694,0.0016977377,0.0007115457,Sandal,Sandal,test/Sandal/781.png
5758,0.0009753824,0.0057560983,0.002174017,0.0004088795,0.002105175,0.13112491,0.0016615296,0.8544258,0.00079650385,0.0005716947,Sneaker,Sandal,test/Sandal/782.png
5759,1.299654e-12,2.8351504e-08,2.5851056e-11,3.136753e-12,1.362084e-10,1.0,2.977688e-10,3.1512354e-08,5.128071e-11,1.0035517e-12,Sandal,Sandal,test/Sandal/783.png
5760,9.5423304e-05,0.0023245164,0.00036863785,5.0790262e-05,0.00022395102,0.9109412,0.00021692419,0.085589185,5.8695652e-05,0.00013065228,Sandal,Sandal,test/Sandal/784.png
5761,3.2581718e-10,3.0866337e-07,1.737434e-09,1.6116265e-10,4.0821697e-09,0.999998,4.6198942e-09,1.6962586e-06,4.560324e-10,1.0760431e-10,Sandal,Sandal,test/Sandal/785.png
5762,4.0004336e-14,1.0350856e-09,1.0325206e-12,1.7151726e-13,1.2990895e-11,1.0,3.1002517e-11,6.6230603e-09,5.486106e-12,3.4867122e-14,Sandal,Sandal,test/Sandal/786.png
5763,7.0882605e-10,8.1120766e-07,3.276811e-08,8.627559e-10,1.9647587e-08,0.99989927,1.4808361e-08,9.972603e-05,5.03316e-10,4.66777e-09,Sandal,Sandal,test/Sandal/787.png
5764,0.00023886775,0.00035480087,0.000541384,4.3793614e-05,0.0006870344,0.33096883,0.00039333614,0.6665456,9.095639e-05,0.000135381,Sneaker,Sandal,test/Sandal/788.png
5765,6.344756e-17,7.341823e-12,4.0269942e-16,1.4444274e-17,7.336283e-15,1.0,1.1573204e-14,1.1848124e-11,4.9876445e-16,2.1594594e-18,Sandal,Sandal,test/Sandal/789.png
5766,8.150854e-10,6.626184e-07,1.5470022e-09,2.9494887e-10,4.9163913e-09,0.99999845,5.8265e-09,7.9760355e-07,1.3542025e-09,1.0188378e-10,Sandal,Sandal,test/Sandal/79.png
5767,5.9992654e-16,5.544693e-11,9.336938e-15,4.1292591e-16,1.0698244e-13,1.0,2.2059492e-13,1.177179e-10,1.2051823e-14,8.277931e-17,Sandal,Sandal,test/Sandal/790.png
5768,4.694766e-14,2.8124525e-09,5.400833e-13,7.4590114e-14,5.692496e-12,1.0,7.9821e-12,2.8078484e-09,1.2477403e-12,1.8652526e-14,Sandal,Sandal,test/Sandal/791.png
5769,2.2180538e-08,6.9267107e-06,6.356095e-08,1.2954388e-08,1.2397555e-07,0.9999728,1.498807e-07,1.992365e-05,3.555334e-08,7.698311e-09,Sandal,Sandal,test/Sandal/792.png
5770,1.4252387e-10,2.6680436e-07,2.572411e-09,1.450754e-10,3.469628e-09,0.99999523,3.5244079e-09,4.507703e-06,2.6700453e-10,1.8377101e-10,Sandal,Sandal,test/Sandal/793.png
5771,1.9589206e-06,0.00015677854,3.205603e-05,2.1357046e-06,1.799256e-05,0.97961044,1.397112e-05,0.020153772,1.992994e-06,8.858253e-06,Sandal,Sandal,test/Sandal/794.png
5772,1.0575743e-11,1.9510882e-08,2.3931895e-10,7.927834e-12,3.991307e-10,0.99999905,5.405638e-10,9.962713e-07,2.6323214e-11,9.113037e-12,Sandal,Sandal,test/Sandal/795.png
5773,1.4445945e-05,0.00048520483,9.633244e-05,1.0746666e-05,7.5099735e-05,0.9482367,6.473082e-05,0.050970323,1.3618239e-05,3.2812335e-05,Sandal,Sandal,test/Sandal/796.png
5774,0.00018974779,0.12939195,6.257439e-05,0.00012663926,9.36855e-05,0.8669188,0.0001662129,0.0024721702,0.00037244736,0.00020578237,Sandal,Sandal,test/Sandal/797.png
5775,0.0011070428,0.015542298,0.0023030334,0.00075957755,0.0015923996,0.8607741,0.002065049,0.11362976,0.00088412064,0.0013426507,Sandal,Sandal,test/Sandal/798.png
5776,7.0698433e-13,1.2702621e-08,1.150857e-11,6.37726e-13,3.1145236e-11,1.0,2.7830842e-11,4.9318885e-08,1.7166201e-12,5.250015e-13,Sandal,Sandal,test/Sandal/799.png
5777,2.2174225e-09,1.4425844e-06,9.083398e-09,1.2089397e-09,1.786027e-08,0.9999938,2.0246443e-08,4.7395033e-06,2.9823546e-09,7.232471e-10,Sandal,Sandal,test/Sandal/8.png
5778,0.00036026712,0.030254044,0.0001078818,0.00017642092,0.00019902369,0.96503973,0.0002362491,0.0030215397,0.0004380386,0.00016686512,Sandal,Sandal,test/Sandal/80.png
5779,3.201917e-10,5.797279e-07,9.2681685e-09,3.70661e-10,6.7085306e-09,0.9999802,5.469727e-09,1.9198114e-05,2.8926303e-10,7.465312e-10,Sandal,Sandal,test/Sandal/800.png
5780,2.234486e-05,0.0064016017,3.4527595e-05,4.0871317e-05,4.639833e-05,0.9914967,9.577106e-05,0.0017100356,0.000109555935,4.2196873e-05,Sandal,Sandal,test/Sandal/801.png
5781,1.29426764e-11,9.582877e-08,4.0786535e-10,1.9241142e-11,5.7601124e-10,0.9999988,6.733483e-10,1.0265373e-06,3.647728e-11,2.9694365e-11,Sandal,Sandal,test/Sandal/802.png
5782,6.2299397e-19,1.2908417e-12,5.4732576e-17,2.9407743e-18,1.6946971e-15,1.0,4.2234604e-15,6.8611323e-12,2.3688653e-16,5.774669e-19,Sandal,Sandal,test/Sandal/803.png
5783,7.385897e-06,0.00035630545,4.9670507e-05,5.9197046e-06,3.8474638e-05,0.9849583,2.668168e-05,0.014538052,5.5918076e-06,1.3490679e-05,Sandal,Sandal,test/Sandal/804.png
5784,1.0814906e-11,1.5094695e-07,2.606753e-10,2.828922e-11,7.7851764e-10,0.9999995,1.2714924e-09,3.1185348e-07,1.5876725e-10,1.980096e-11,Sandal,Sandal,test/Sandal/805.png
5785,1.0965695e-05,0.00011983947,3.1668726e-06,1.0341305e-06,5.445763e-06,0.999456,6.85191e-06,0.00039366895,2.3774219e-06,5.492859e-07,Sandal,Sandal,test/Sandal/806.png
5786,4.68198e-11,2.2370621e-07,4.0783735e-10,7.340011e-11,1.8284592e-09,0.9999988,2.00312e-09,9.908371e-07,4.494622e-10,3.6921202e-11,Sandal,Sandal,test/Sandal/807.png
5787,4.679518e-09,5.3501312e-06,1.4753721e-08,8.308225e-09,7.680017e-08,0.9999906,1.16539205e-07,3.7027307e-06,7.4946016e-08,1.8677282e-09,Sandal,Sandal,test/Sandal/808.png
5788,5.2905076e-12,1.6962684e-08,1.6477188e-11,1.8966961e-12,1.1860249e-10,1.0,3.007265e-10,1.9444474e-08,4.8090868e-11,3.4706965e-13,Sandal,Sandal,test/Sandal/809.png
5789,1.8012419e-09,1.4100242e-06,1.8742043e-08,1.2889627e-09,2.111199e-08,0.99998,2.0752196e-08,1.851042e-05,1.6648856e-09,1.8012729e-09,Sandal,Sandal,test/Sandal/81.png
5790,1.580461e-05,0.0003520704,0.00017019776,1.1461084e-05,0.00011570319,0.9088874,7.53747e-05,0.09030776,1.4737152e-05,4.958217e-05,Sandal,Sandal,test/Sandal/810.png
5791,3.5707544e-08,3.7927945e-05,2.0093627e-07,9.036796e-08,5.590145e-07,0.9999118,1.0852572e-06,4.7704732e-05,4.892818e-07,5.870841e-08,Sandal,Sandal,test/Sandal/811.png
5792,3.4403005e-11,2.6362812e-07,5.985928e-10,4.752122e-11,1.1063466e-09,0.99999917,1.364934e-09,5.7464615e-07,1.1309696e-10,4.8112205e-11,Sandal,Sandal,test/Sandal/812.png
5793,5.510286e-13,1.9748006e-08,1.2906873e-11,1.3010428e-12,5.961001e-11,1.0,6.4887117e-11,3.755262e-08,7.154071e-12,7.9052487e-13,Sandal,Sandal,test/Sandal/813.png
5794,4.814761e-10,8.6687855e-08,5.4886616e-11,1.3043281e-11,9.35054e-10,0.9999999,9.293962e-10,5.67907e-08,2.2643636e-10,2.9063332e-12,Sandal,Sandal,test/Sandal/814.png
5795,1.990865e-13,8.456445e-09,5.8256668e-12,1.4615133e-12,4.743387e-11,1.0,9.740747e-11,3.1513373e-08,2.9126725e-11,5.9229607e-13,Sandal,Sandal,test/Sandal/815.png
5796,1.3956487e-14,5.46366e-10,3.1819756e-13,1.3357312e-14,1.8178561e-12,1.0,2.0704259e-12,2.5953844e-09,1.0056551e-13,6.1409745e-15,Sandal,Sandal,test/Sandal/816.png
5797,0.018568031,0.2433795,0.0012368545,0.0017154478,0.0024394232,0.70831233,0.0018317088,0.017157702,0.0032562218,0.0021028682,Sandal,Sandal,test/Sandal/817.png
5798,3.6712475e-08,4.181215e-05,9.961343e-08,5.201608e-08,3.0369563e-07,0.99994123,4.5779547e-07,1.5563784e-05,3.4492308e-07,2.2158273e-08,Sandal,Sandal,test/Sandal/818.png
5799,1.12548885e-11,2.9901543e-08,7.065239e-11,4.3647035e-12,1.9456618e-10,0.99999976,1.5739508e-10,1.9510476e-07,1.0629585e-11,3.1887691e-12,Sandal,Sandal,test/Sandal/819.png
5800,2.2413247e-13,4.92883e-09,7.928673e-12,2.2868738e-13,1.4939373e-11,1.0,1.5489577e-11,4.0452168e-08,4.614425e-13,3.3119135e-13,Sandal,Sandal,test/Sandal/82.png
5801,5.68712e-13,1.2456644e-08,2.076335e-11,2.6600616e-12,1.14322427e-10,0.9999999,2.895657e-10,6.3189994e-08,3.7864562e-11,9.12337e-13,Sandal,Sandal,test/Sandal/820.png
5802,5.5845706e-14,2.1511528e-09,7.537704e-13,7.756603e-14,6.973381e-12,1.0,1.4103716e-11,3.3683965e-09,1.9894464e-12,1.5463105e-14,Sandal,Sandal,test/Sandal/821.png
5803,5.9097827e-10,1.4214421e-06,7.3983646e-09,9.113757e-10,1.3438192e-08,0.9999932,1.8907887e-08,5.3993986e-06,3.0897023e-09,7.70271e-10,Sandal,Sandal,test/Sandal/822.png
5804,1.4004065e-09,2.005924e-06,1.1724297e-08,1.2434727e-09,1.7784842e-08,0.99999034,1.8658062e-08,7.673779e-06,1.9610091e-09,1.5011136e-09,Sandal,Sandal,test/Sandal/823.png
5805,1.3082177e-05,0.00095061475,9.7778844e-05,1.37582565e-05,6.294309e-05,0.97056985,5.383494e-05,0.028185926,1.4792415e-05,3.7450678e-05,Sandal,Sandal,test/Sandal/824.png
5806,3.548625e-14,1.5767916e-09,6.5635014e-13,4.132131e-14,4.472994e-12,1.0,7.2245114e-12,2.7239269e-09,6.801311e-13,1.3452732e-14,Sandal,Sandal,test/Sandal/825.png
5807,6.431897e-14,3.891885e-09,1.7235951e-12,2.4885885e-13,1.3843752e-11,1.0,2.0448192e-11,7.857657e-09,2.8082244e-12,7.065796e-14,Sandal,Sandal,test/Sandal/826.png
5808,7.287527e-15,1.2613526e-09,2.1935259e-13,2.976126e-14,2.5635538e-12,1.0,5.5662853e-12,2.0015565e-09,7.886845e-13,8.788222e-15,Sandal,Sandal,test/Sandal/827.png
5809,2.126143e-09,9.3649334e-08,3.326986e-10,3.7320487e-11,2.2073037e-09,0.99999964,2.5142224e-09,2.2088811e-07,3.318177e-10,9.519868e-12,Sandal,Sandal,test/Sandal/828.png
5810,2.4385042e-08,1.1290959e-05,2.5486036e-08,1.5682037e-08,1.479491e-07,0.99998367,2.3183479e-07,4.304164e-06,1.9668303e-07,3.8968877e-09,Sandal,Sandal,test/Sandal/829.png
5811,7.9254795e-07,0.0012829438,9.878858e-07,1.0948839e-06,2.3218117e-06,0.9985885,3.7131474e-06,0.00011402943,4.3074247e-06,1.3006979e-06,Sandal,Sandal,test/Sandal/83.png
5812,2.1965306e-18,3.905964e-12,1.2663623e-16,8.117756e-18,3.6067065e-15,1.0,8.957863e-15,8.589307e-12,6.199013e-16,1.5001625e-18,Sandal,Sandal,test/Sandal/830.png
5813,9.403605e-09,1.0726266e-06,8.84795e-09,1.1194284e-09,2.2452395e-08,0.99999356,2.6265585e-08,5.2051214e-06,3.4118588e-09,5.5052796e-10,Sandal,Sandal,test/Sandal/831.png
5814,1.9945643e-08,8.961235e-06,2.0123879e-07,1.85123e-08,2.1680162e-07,0.999876,2.4890446e-07,0.000114156755,3.59311e-08,2.5598357e-08,Sandal,Sandal,test/Sandal/832.png
5815,8.149485e-09,7.3175447e-06,1.258902e-07,1.0952972e-08,1.2794196e-07,0.9999119,1.5798949e-07,8.028857e-05,1.4763172e-08,2.056379e-08,Sandal,Sandal,test/Sandal/833.png
5816,2.6397498e-15,1.616494e-10,3.6885507e-14,1.4990835e-15,2.5785534e-13,1.0,2.2397947e-13,4.400385e-10,1.071572e-14,5.5689393e-16,Sandal,Sandal,test/Sandal/834.png
5817,2.2293227e-05,0.00016093673,0.00018562903,6.138442e-06,0.00012580003,0.5331852,7.471474e-05,0.4661874,1.231109e-05,3.9623712e-05,Sandal,Sandal,test/Sandal/835.png
5818,6.773819e-10,3.4406392e-07,3.976682e-09,3.054632e-10,7.863558e-09,0.99999547,8.864978e-09,4.1314083e-06,8.250764e-10,2.4573513e-10,Sandal,Sandal,test/Sandal/836.png
5819,2.7212281e-11,9.110993e-08,9.1087554e-11,2.2834628e-11,1.0965092e-09,0.99999976,2.2520674e-09,6.290522e-08,8.723844e-10,3.9546595e-12,Sandal,Sandal,test/Sandal/837.png
5820,7.1236514e-16,1.1763374e-10,1.8518248e-14,1.0261542e-15,2.0421005e-13,1.0,2.4405944e-13,2.2789481e-10,1.5953225e-14,2.7822864e-16,Sandal,Sandal,test/Sandal/838.png
5821,1.0138205e-14,7.522161e-10,3.6674158e-13,2.3220043e-14,3.0177885e-12,1.0,5.8680664e-12,3.3038001e-09,4.6622694e-13,7.882581e-15,Sandal,Sandal,test/Sandal/839.png
5822,1.5070924e-08,3.567276e-06,5.4674782e-08,6.2543752e-09,8.194424e-08,0.999969,7.6615486e-08,2.7219314e-05,1.0937418e-08,4.628624e-09,Sandal,Sandal,test/Sandal/84.png
5823,2.8463725e-09,3.3674616e-05,4.296538e-09,3.054883e-09,1.48519295e-08,0.9999646,2.1651221e-08,1.781878e-06,1.682514e-08,2.8576002e-09,Sandal,Sandal,test/Sandal/840.png
5824,2.355336e-12,2.734996e-08,2.5371512e-11,7.741683e-12,2.1264185e-10,1.0,4.0030596e-10,5.7282644e-08,1.2344004e-10,1.6831511e-12,Sandal,Sandal,test/Sandal/841.png
5825,6.909203e-14,1.8117183e-09,1.0970558e-12,1.5264434e-13,1.5472155e-11,1.0,3.848653e-11,5.774995e-09,5.885126e-12,3.5484355e-14,Sandal,Sandal,test/Sandal/842.png
5826,4.486398e-13,3.8639336e-09,7.0774567e-12,2.5227352e-13,1.7500008e-11,1.0,1.5264129e-11,4.729987e-08,5.766244e-13,2.2081592e-13,Sandal,Sandal,test/Sandal/843.png
5827,3.897628e-10,4.2771225e-07,1.3103024e-09,5.1655086e-10,9.54726e-09,0.9999988,1.3027573e-08,7.447336e-07,4.8640945e-09,1.06668695e-10,Sandal,Sandal,test/Sandal/844.png
5828,2.3676661e-14,1.099972e-09,1.8924528e-13,1.7772957e-14,2.0681525e-12,1.0,3.4515869e-12,9.036033e-10,4.7502903e-13,3.6392123e-15,Sandal,Sandal,test/Sandal/845.png
5829,2.0376667e-07,1.1652716e-05,8.347142e-08,2.5429003e-08,2.638947e-07,0.99997497,3.2148478e-07,1.2427638e-05,1.044222e-07,8.532738e-09,Sandal,Sandal,test/Sandal/846.png
5830,6.204144e-08,1.752553e-06,3.3451695e-07,4.01436e-09,6.628264e-07,0.0026015018,1.3660505e-07,0.9973955,4.1387516e-08,1.2808568e-08,Sneaker,Sandal,test/Sandal/847.png
5831,0.00035981956,0.0013023639,0.0008984721,8.48605e-05,0.0008313115,0.6873105,0.00042238663,0.3083805,0.00012809852,0.00028153078,Sandal,Sandal,test/Sandal/848.png
5832,1.0820868e-09,5.9437866e-07,3.7213217e-09,3.5293415e-10,6.5060575e-09,0.99999654,5.8477756e-09,2.9034677e-06,6.890913e-10,2.0045018e-10,Sandal,Sandal,test/Sandal/849.png
5833,8.403498e-10,1.0110762e-06,2.0897165e-08,1.4921424e-09,3.023454e-08,0.9999795,4.4909918e-08,1.9451543e-05,4.178086e-09,2.2670066e-09,Sandal,Sandal,test/Sandal/85.png
5834,1.0468926e-06,4.8246453e-05,1.5271202e-05,7.8443117e-07,1.1947849e-05,0.98417133,7.411538e-06,0.015739886,9.0926125e-07,3.25465e-06,Sandal,Sandal,test/Sandal/850.png
5835,2.8445636e-12,1.257202e-07,2.3887347e-11,1.05720025e-11,2.0285161e-10,0.9999999,2.987592e-10,4.016562e-08,1.6749063e-10,3.1214022e-12,Sandal,Sandal,test/Sandal/851.png
5836,2.7233094e-12,5.295535e-08,4.603827e-11,1.252715e-11,3.4452233e-10,0.9999999,7.7177026e-10,1.18658434e-07,2.6867375e-10,5.338881e-12,Sandal,Sandal,test/Sandal/852.png
5837,2.7571591e-08,6.2159206e-06,3.3593608e-08,1.0286356e-08,1.39446e-07,0.9999875,1.6303076e-07,5.9436393e-06,5.4062824e-08,3.5098704e-09,Sandal,Sandal,test/Sandal/853.png
5838,6.066517e-08,4.0720228e-05,1.568447e-07,8.839484e-08,5.2317523e-07,0.9999342,8.8594396e-07,2.2661843e-05,5.691414e-07,3.633534e-08,Sandal,Sandal,test/Sandal/854.png
5839,5.202718e-09,7.5540265e-06,2.8491431e-08,7.423126e-09,7.08566e-08,0.9999795,8.876244e-08,1.27231e-05,2.9340056e-08,4.709588e-09,Sandal,Sandal,test/Sandal/855.png
5840,1.1264568e-10,6.973223e-07,8.103623e-10,2.2178552e-10,5.2974958e-09,0.9999987,1.0333568e-08,6.251264e-07,3.8552495e-09,7.7336186e-11,Sandal,Sandal,test/Sandal/856.png
5841,4.598198e-09,1.7756287e-06,5.1029637e-08,2.9361409e-09,4.7298872e-08,0.99994457,4.0497632e-08,5.3517706e-05,3.2237237e-09,4.486312e-09,Sandal,Sandal,test/Sandal/857.png
5842,6.326478e-08,2.0989644e-05,3.520636e-07,5.6460003e-08,4.2493716e-07,0.9998685,4.8973396e-07,0.00010899087,1.01709745e-07,5.1557855e-08,Sandal,Sandal,test/Sandal/858.png
5843,0.00017234295,0.0011427613,0.00026329307,4.8889116e-05,0.0002552121,0.96065384,0.00021357248,0.037105452,6.1257386e-05,8.326104e-05,Sandal,Sandal,test/Sandal/859.png
5844,2.8378414e-05,0.00046098922,0.00023824805,1.4273251e-05,0.00016154112,0.7013511,9.552538e-05,0.29754934,2.228165e-05,7.830347e-05,Sandal,Sandal,test/Sandal/86.png
5845,1.2581344e-09,7.0521827e-07,2.733788e-09,4.3476978e-10,7.301331e-09,0.9999974,7.556802e-09,1.8923498e-06,1.397428e-09,1.8465647e-10,Sandal,Sandal,test/Sandal/860.png
5846,6.447961e-09,2.774829e-05,2.9230028e-08,1.955648e-08,9.379013e-08,0.9999646,1.8706228e-07,7.0743795e-06,1.563043e-07,1.003545e-08,Sandal,Sandal,test/Sandal/861.png
5847,6.3190946e-12,7.100198e-08,4.7265157e-11,1.32236114e-11,4.9872395e-10,0.99999976,8.271961e-10,7.6150606e-08,2.7161998e-10,3.6065116e-12,Sandal,Sandal,test/Sandal/862.png
5848,0.00010108003,0.001084143,0.00029460705,3.099597e-05,0.00021588308,0.10156081,0.00018995555,0.89639705,6.783339e-05,5.7583064e-05,Sneaker,Sandal,test/Sandal/863.png
5849,2.9413163e-08,0.00010731605,8.4952816e-08,7.222983e-08,2.3260063e-07,0.9998722,2.9174848e-07,1.9434936e-05,3.1884008e-07,4.5897277e-08,Sandal,Sandal,test/Sandal/864.png
5850,3.4761272e-09,2.7702938e-06,9.204524e-08,5.3624496e-09,7.403439e-08,0.99989057,8.1950944e-08,0.00010639689,6.1091185e-09,1.2628786e-08,Sandal,Sandal,test/Sandal/865.png
5851,9.314109e-13,4.5359245e-09,7.9402205e-12,3.7912585e-13,2.7410709e-11,1.0,3.04385e-11,3.3369552e-08,1.5853566e-12,1.9406595e-13,Sandal,Sandal,test/Sandal/866.png
5852,1.3137816e-18,2.0284447e-12,1.5075758e-16,1.3151862e-17,3.7958926e-15,1.0,1.0768623e-14,1.7708623e-11,9.880368e-16,2.7187655e-18,Sandal,Sandal,test/Sandal/867.png
5853,4.689637e-09,1.4314103e-05,2.1117268e-08,4.698465e-09,3.7370597e-08,0.99997437,3.143998e-08,1.1241881e-05,6.5752124e-09,6.3640835e-09,Sandal,Sandal,test/Sandal/868.png
5854,2.1707222e-06,0.00015254453,7.459628e-06,3.5069482e-07,8.586618e-06,0.0052783457,4.6582963e-06,0.9945432,1.9047293e-06,6.536626e-07,Sneaker,Sandal,test/Sandal/869.png
5855,1.4758483e-10,1.3409596e-05,4.8856397e-10,4.9205784e-10,2.8971436e-09,0.9999863,3.8088848e-09,4.1554603e-07,4.4889386e-09,3.8853473e-10,Sandal,Sandal,test/Sandal/87.png
5856,6.9700645e-09,2.8299455e-05,1.5330757e-08,9.2044345e-09,5.5755603e-08,0.9999672,8.268435e-08,4.3008195e-06,5.7875337e-08,5.769444e-09,Sandal,Sandal,test/Sandal/870.png
5857,1.1601858e-12,1.1230075e-08,3.3576995e-11,1.4291475e-12,7.767289e-11,0.9999999,1.141773e-10,9.669511e-08,6.216346e-12,1.2254518e-12,Sandal,Sandal,test/Sandal/871.png
5858,5.1405567e-07,0.00012025015,5.3709414e-06,5.0891634e-07,3.709519e-06,0.99793243,3.152452e-06,0.0019321428,4.105051e-07,1.4629705e-06,Sandal,Sandal,test/Sandal/872.png
5859,2.4731946e-07,5.552999e-05,2.8673574e-06,2.5589594e-07,1.9371669e-06,0.9986519,1.5905338e-06,0.0012849049,1.8499752e-07,6.164649e-07,Sandal,Sandal,test/Sandal/873.png
5860,8.786081e-14,1.0999154e-09,6.549595e-13,3.3752244e-14,3.322963e-12,1.0,4.302268e-12,2.9072027e-09,2.6065215e-13,1.0658197e-14,Sandal,Sandal,test/Sandal/874.png
5861,7.359292e-10,1.9059548e-06,7.1626767e-09,1.0086029e-09,1.1363006e-08,0.9999933,1.1840405e-08,4.7832973e-06,1.9925728e-09,8.7825885e-10,Sandal,Sandal,test/Sandal/875.png
5862,1.6756914e-11,8.640787e-08,9.021199e-11,1.8651802e-11,9.03541e-10,0.99999976,2.1526998e-09,9.707041e-08,6.18527e-10,3.808814e-12,Sandal,Sandal,test/Sandal/876.png
