,Unnamed: 0,Bag,Boot,Coat,Dress,Pullover,Sandal,Shirt,Sneaker,Top,Trouser,predict,actual,path
3832,3832,0.00061981514,0.00011457902,0.0015197875,0.01923043,0.004134342,8.608466e-05,0.6663187,8.649191999999999e-05,0.30773982,0.0001500008,Shirt,Dress,test/Dress/849.png
3852,3852,0.002490695,0.00030349486,0.57957333,0.34607658,0.043994773,0.00019443335,0.01839894,0.00020633086,0.007348213,0.0014132586,Coat,Dress,test/Dress/867.png
3855,3855,0.0003012181,8.081839e-05,0.010677738999999999,0.011822138999999999,0.62002504,5.278232e-05,0.3485533,0.00012446546999999997,0.007277219000000001,0.0010853623,Pullover,Dress,test/Dress/87.png
3866,3866,0.0014033085999999998,0.0003741464,0.0018381038,0.010369442,0.007635182,0.00022890377999999997,0.29766609999999993,0.00025503035,0.6799970000000001,0.00023272511000000003,Top,Dress,test/Dress/88.png
3868,3868,0.00012812021000000001,1.2748599999999999e-05,0.6174002,0.3092063,0.0017470131,8.671954e-06,0.07052189,1.0789735e-05,0.00078197604,0.00018232283999999998,Coat,Dress,test/Dress/881.png
3878,3878,0.34815022,0.0037305339,0.21676897,0.25839412,0.10240132,0.0015337101999999998,0.034230422,0.0017210622,0.026439052,0.0066306214,Bag,Dress,test/Dress/890.png
3880,3880,3.6608703e-06,6.227418e-07,0.00059573463,4.148197e-05,0.00060908176,1.3464892e-06,0.9983203000000002,2.115065e-06,0.00042332435,2.2452887e-06,Shirt,Dress,test/Dress/892.png
3885,3885,0.0016307752,0.0007177574000000001,0.02662104,0.11666814,0.0125430785,0.00037613644999999994,0.76632416,0.0006018668,0.07312014,0.0013968155,Shirt,Dress,test/Dress/897.png
3895,3895,0.0026997241999999998,0.0012111866,0.0029558402,0.0445722,0.009602122,0.0003962693,0.26439723,0.0006018541,0.67256236,0.0010012494,Top,Dress,test/Dress/905.png
3921,3921,0.0061977003,0.001042502,0.0035882657,0.0497332,0.01019087,0.00046786954000000005,0.058358062,0.00052920886,0.86926186,0.000630426,Top,Dress,test/Dress/929.png
3932,3932,0.00022899778999999998,1.3050483e-05,0.047057234,0.0014757633999999999,0.38463148,1.3666828000000001e-05,0.5655296999999999,3.0140072e-05,0.0009097486599999999,0.00011019735,Shirt,Dress,test/Dress/939.png
3940,3940,0.0034485465999999996,0.0008054023,0.20282824,0.31110102,0.42236704,0.0004554209,0.03737126,0.00045976212,0.017789786999999998,0.0033735656,Pullover,Dress,test/Dress/946.png
3942,3942,0.00035632073,0.00013228036,0.032027807,0.0324892,0.5494314,0.00013911691999999998,0.34816316,0.0003384235,0.009095096,0.027827227000000003,Pullover,Dress,test/Dress/948.png
3958,3958,0.004858681,0.0010179329,0.014817866,0.013970053999999999,0.01572528,0.0007264931,0.8559197000000001,0.0010976426,0.090910405,0.00095599954,Shirt,Dress,test/Dress/962.png
3968,3968,0.011214652,0.007179329599999999,0.46040459999999994,0.13190845,0.20419806,0.0028535961,0.13721588,0.0034531907,0.023250333999999998,0.01832194,Coat,Dress,test/Dress/971.png
4002,4002,0.00012895482,2.5854946e-05,0.81738245,0.00047551302000000003,0.14630161,2.3622788e-05,0.035217006,1.8449029000000002e-05,0.00034794785000000005,7.8639365e-05,Coat,Pullover,test/Pullover/100.png
4005,4005,0.0001864422,8.128373000000001e-05,0.092921875,0.0006028406,0.32304248,5.8480568e-05,0.58107877,0.0001665785,0.0015163362,0.00034492303,Shirt,Pullover,test/Pullover/103.png
4031,4031,5.602841500000001e-07,1.0618843e-07,0.0008246856,1.724478e-05,0.005867468000000001,1.6205566000000002e-07,0.9931677999999999,3.6886035999999996e-07,0.00012102576999999999,5.180991e-07,Shirt,Pullover,test/Pullover/127.png
4042,4042,0.0010128618,0.00039689892,0.16490175,0.011677296,0.06730062,0.00034172044000000003,0.74717414,0.0005229878,0.004843903,0.0018278273,Shirt,Pullover,test/Pullover/137.png
4045,4045,0.0008652764,0.00025509202000000003,0.004436459,0.0010728699,0.35321683,9.707238000000001e-05,0.6010004,0.00028381412,0.03836053,0.00041157650000000004,Shirt,Pullover,test/Pullover/14.png
4049,4049,5.878325e-05,9.993913000000001e-07,0.5394486,0.00013583378,0.4586822,9.800988e-07,0.0015963210000000002,9.940835e-07,6.80756e-05,7.1819477000000005e-06,Coat,Pullover,test/Pullover/143.png
4054,4054,0.0002991705,3.437376e-05,0.73851234,0.0007555444599999999,0.24093962,2.4597492e-05,0.018817274,2.2576509999999997e-05,0.00040723737999999996,0.00018729916000000002,Coat,Pullover,test/Pullover/148.png
4061,4061,0.0011072163,0.00027369978,0.017382388999999998,0.0017868925,0.09625393,0.00019186427,0.85477537,0.00033013723,0.027512979,0.0003855562,Shirt,Pullover,test/Pullover/154.png
4063,4063,0.00032640087999999997,0.00017047835,0.06502332,0.0010512260000000002,0.21879946,0.00010358254000000001,0.7094569000000001,0.00021325264,0.0045034685,0.00035180652,Shirt,Pullover,test/Pullover/156.png
4066,4066,0.0006495614700000001,0.00015792037,0.85658634,0.0034846629,0.064706735,0.00012348684,0.07225174,8.741709000000001e-05,0.0016216821,0.00033053156000000005,Coat,Pullover,test/Pullover/159.png
4073,4073,0.0038036615999999996,0.0011876341,0.011918648,0.015257113999999999,0.2983086,0.00036110336,0.14226945,0.00060970057,0.5254913,0.0007927842999999999,Top,Pullover,test/Pullover/165.png
4075,4075,2.4627252e-05,3.7100617e-06,0.0011470712,0.0020585428,0.002101244,3.7201557000000002e-06,0.988775,5.441598e-06,0.0058628866000000005,1.759829e-05,Shirt,Pullover,test/Pullover/167.png
4084,4084,3.636821e-06,6.559153600000001e-07,0.0011216993,1.1598261e-05,0.18050307,5.5865235e-07,0.8177095,1.8007726e-06,0.0006431053,4.372408500000001e-06,Shirt,Pullover,test/Pullover/175.png
4088,4088,0.00027899132999999995,7.2012874e-05,0.8545105,0.0014311679999999998,0.01696039,7.092888e-05,0.12585133,4.7734477e-05,0.0006237207,0.00015321455,Coat,Pullover,test/Pullover/179.png
4090,4090,5.1025687e-05,1.0509089999999998e-05,0.0019055938,8.299325999999999e-05,0.45322356,5.3459903e-06,0.5405746,2.1806635999999997e-05,0.0040839477,4.0585432999999996e-05,Shirt,Pullover,test/Pullover/180.png
4099,4099,0.00015035941000000002,2.3689382999999997e-05,0.889541,0.0006744134599999999,0.084070824,2.1558653e-05,0.025163736000000003,1.4676368e-05,0.00022488895,0.00011487366000000002,Coat,Pullover,test/Pullover/189.png
4122,4122,0.0007766188400000001,0.0003673508,0.36322325,0.0020752857,0.11114734400000001,0.00032991366,0.51717865,0.0004591732,0.0035183742,0.0009240978,Shirt,Pullover,test/Pullover/209.png
4124,4124,4.967826e-05,3.564783e-06,0.554421,0.00015105128,0.44029212,2.8273862e-06,0.004966211,2.9725058999999997e-06,8.827303e-05,2.2238520000000002e-05,Coat,Pullover,test/Pullover/210.png
4128,4128,0.008090399,0.003900476,0.4509619000000001,0.32074586,0.04582554,0.001749795,0.13586633,0.0018676989000000002,0.024331931,0.0066601844,Coat,Pullover,test/Pullover/214.png
4133,4133,0.00026344304,1.8267989e-05,0.8026863000000001,0.0031019545000000003,0.18983382,1.3321703999999999e-05,0.0036573141999999997,1.2348911e-05,0.0002598311,0.00015347370000000002,Coat,Pullover,test/Pullover/219.png
4136,4136,8.845875999999999e-06,1.0172103e-06,0.00024738317,2.9211430999999998e-05,0.45058075,5.6342867e-07,0.54533666,2.2547487999999998e-06,0.0037860526,7.301876e-06,Shirt,Pullover,test/Pullover/221.png
4140,4140,0.0036928912,0.0016500927,0.17732032,0.006764963299999999,0.22680722,0.0010782513,0.5617339,0.0018448842,0.01645672,0.0026507925,Shirt,Pullover,test/Pullover/225.png
4141,4141,0.01715333,0.004637925,0.0559783,0.020577926,0.07007132,0.0036247792,0.5924102,0.0041600605,0.22857842,0.0028077546,Shirt,Pullover,test/Pullover/226.png
4160,4160,0.00045106275,0.00026073662,0.07031006,0.0014034954000000002,0.22848307,0.00015609794,0.6922314,0.0004048363,0.0057386793000000005,0.0005605914,Shirt,Pullover,test/Pullover/243.png
4161,4161,0.00039912466,0.00011867181,0.7283926,0.0017561242999999999,0.21121211,8.858895e-05,0.05621444,7.3878284e-05,0.0014860397,0.0002584204,Coat,Pullover,test/Pullover/244.png
4168,4168,2.7523227e-05,5.0307267e-06,0.9099360000000001,0.00017091916000000002,0.019368813999999998,6.1860000000000006e-06,0.07037117,5.4458405e-06,9.263267e-05,1.628155e-05,Coat,Pullover,test/Pullover/250.png
4171,4171,0.0016606293,0.0003628926,0.020458382,0.0060479594,0.18910466,0.00018736659,0.7659108,0.00035528172,0.01488905,0.0010229581,Shirt,Pullover,test/Pullover/253.png
4178,4178,0.00018084048,6.340963999999999e-05,0.018691496999999998,0.00042463304000000006,0.3152252,3.8505474e-05,0.6603326999999999,0.00010781253,0.004770154600000001,0.00016530206000000001,Shirt,Pullover,test/Pullover/26.png
4182,4182,9.522056e-05,2.3672204e-05,0.008442103000000001,0.0003888099,0.01858051,2.2577363999999996e-05,0.9677756,3.1969895999999996e-05,0.0046049454,3.458894e-05,Shirt,Pullover,test/Pullover/263.png
4187,4187,0.0022934698,2.0383655e-05,0.012729427,0.0021590304000000003,0.0025939478,2.7744807e-05,0.97483814,4.245192e-05,0.0052506485999999995,4.4855784e-05,Shirt,Pullover,test/Pullover/268.png
4199,4199,0.000520407,0.0002649147,0.045814577,0.0011605921,0.18231978,0.00015832331,0.76208246,0.000409687,0.006706895,0.0005623122,Shirt,Pullover,test/Pullover/279.png
4207,4207,0.0002474192,0.00010191463,0.016128382,0.0006885778,0.40359312,5.005e-05,0.57368714,0.00020781453,0.0050208885,0.00027469284,Shirt,Pullover,test/Pullover/286.png
4220,4220,0.0002449356,2.6111715e-05,0.84962744,0.0008902834,0.1335054,2.4243490000000002e-05,0.015194423500000002,1.8820518e-05,0.0003640082,0.0001042901,Coat,Pullover,test/Pullover/298.png
4221,4221,4.2435e-06,9.650385400000001e-08,0.9930205,5.4371114e-05,0.0059572505000000005,1.3281739000000003e-07,0.0009599786,1.0098828999999998e-07,2.4354872000000004e-06,9.787025e-07,Coat,Pullover,test/Pullover/299.png
4226,4226,0.00027588435,7.4138574e-05,0.38881844,0.0004764182,0.37969866,6.322423e-05,0.22912996,0.00010851731000000001,0.0011010103999999998,0.00025369357999999994,Coat,Pullover,test/Pullover/302.png
4234,4234,0.00033845152999999997,0.0001925535,0.44478646,0.0017198956,0.10217389,0.00019375415,0.4478295,0.00021655277999999998,0.0021711825,0.00037774894999999996,Shirt,Pullover,test/Pullover/31.png
4241,4241,0.00058568,0.00029597868,0.042004257,0.0016146570999999998,0.43481392,0.0001511975,0.51282877,0.00048951845,0.0066165715000000005,0.0005994352,Shirt,Pullover,test/Pullover/316.png
4251,4251,0.0020207409,0.00041321586,0.49748778,0.0019726441,0.27345598,0.00040435730000000004,0.2179916,0.00051924615,0.0038914988,0.0018429875,Coat,Pullover,test/Pullover/325.png
4254,4254,0.0017070937,0.000543029,0.037408967,0.003235746,0.06062529,0.00040981342000000003,0.87077427,0.00056965504,0.024182765,0.0005434149599999999,Shirt,Pullover,test/Pullover/328.png
4259,4259,3.2528561999999997e-06,5.437318e-07,0.0009949488000000001,2.269605e-05,0.00685894,9.155776299999999e-07,0.9917304,1.7241718999999999e-06,0.00038438194,2.152996e-06,Shirt,Pullover,test/Pullover/332.png
4260,4260,0.01041728,0.0020887083,0.00846169,0.0116637815,0.0697461,0.0009430249300000001,0.32778755,0.0014595252,0.56615424,0.001278022,Top,Pullover,test/Pullover/333.png
4261,4261,0.003996251,0.0008067374,0.50473964,0.22026813,0.110506125,0.0006830152,0.048485987,0.0005017512999999999,0.10876614,0.0012462503999999999,Coat,Pullover,test/Pullover/334.png
4266,4266,0.0047709686,0.0013151187,0.65597165,0.010330758,0.12073474,0.000861992,0.18597648,0.0006847066000000001,0.018045363999999998,0.0013082417,Coat,Pullover,test/Pullover/339.png
4276,4276,0.00028027472,0.00010102267,0.012102719,0.00052629533,0.34275663,4.5461157999999996e-05,0.63770074,0.00016692157,0.0060450905,0.00027485412999999996,Shirt,Pullover,test/Pullover/348.png
4277,4277,0.00029184556,8.7826214e-05,0.7181229,0.0011005139,0.10531085,7.639436e-05,0.17373413,7.849113e-05,0.0008033514,0.00039369913,Coat,Pullover,test/Pullover/349.png
4291,4291,0.00024254258999999997,6.1177285e-05,0.028168336000000002,0.9236447,0.027638914,3.460986e-05,0.011582763000000001,2.3144645000000002e-05,0.0075707515,0.0010330108,Dress,Pullover,test/Pullover/361.png
4296,4296,0.0005720962,0.00017346161,0.0125205945,0.8995115,0.005036771,6.263506999999999e-05,0.052737735,8.909279000000001e-05,0.027814152,0.0014818610000000001,Dress,Pullover,test/Pullover/366.png
4297,4297,0.00046496443,3.902091e-05,0.8460674000000001,0.0011165044,0.13733299999999998,3.14254e-05,0.014257101000000001,2.9213941e-05,0.00052262977,0.00013869040000000002,Coat,Pullover,test/Pullover/367.png
4302,4302,4.0464787000000004e-05,7.246231e-06,0.59624726,0.00019767328999999997,0.3835584,6.4763666999999994e-06,0.019730855,6.690282e-06,0.00017376598000000003,3.1184012e-05,Coat,Pullover,test/Pullover/371.png
4304,4304,0.00064348103,6.561184e-05,0.0007077981,0.0012187188,0.008796992,5.39733e-05,0.57071143,6.102017e-05,0.41768757,5.3366985000000005e-05,Shirt,Pullover,test/Pullover/373.png
4305,4305,0.003560925,0.0013141554000000001,0.20289129999999997,0.42692608,0.11346615,0.00056558807,0.22036853,0.0005733246,0.024558956,0.0057750395,Dress,Pullover,test/Pullover/374.png
4309,4309,0.00022047137000000004,9.121449e-05,0.02242673,0.0005658662,0.19456387,4.7172583e-05,0.7766727,0.00014056511000000001,0.0050972006,0.0001741916,Shirt,Pullover,test/Pullover/378.png
4323,4323,9.9712124e-05,2.2519462e-05,0.0026043174,0.00027505157,0.49403566,1.19678e-05,0.4980719,4.3848469999999997e-05,0.004721009,0.00011402163,Shirt,Pullover,test/Pullover/390.png
4331,4331,0.00025973310000000004,7.042332e-05,0.80042845,0.0012684416000000001,0.14422000000000001,5.9138543e-05,0.052602135,4.585073e-05,0.00087549555,0.00017029521,Coat,Pullover,test/Pullover/398.png
4332,4332,6.0440972e-05,3.5631856e-05,0.16314638,0.00047824805,0.030068656000000003,5.0807022e-05,0.8051933000000001,7.868613000000001e-05,0.000764157,0.00012358223,Shirt,Pullover,test/Pullover/399.png
4336,4336,0.020872952,0.009931288,0.06519178,0.71407485,0.07576055,0.0031864943,0.033835143,0.0019928063,0.042262337999999997,0.03289183,Dress,Pullover,test/Pullover/401.png
4342,4342,0.0005068659,0.0002301507,0.07416674,0.0012700073,0.15696326,0.00016223003,0.76102,0.00035034437000000003,0.004717171,0.0006131768000000001,Shirt,Pullover,test/Pullover/407.png
4345,4345,7.134666e-05,2.5957093e-05,0.004711870999999999,0.0001826861,0.49118823,1.1578910000000001e-05,0.49964422,5.141014e-05,0.004023940300000001,8.881004000000001e-05,Shirt,Pullover,test/Pullover/41.png
4346,4346,0.0004943744,0.00014678643,0.7412255,0.0014692921,0.105327934,0.00011951032,0.14929776,0.00010519396000000001,0.0014020967,0.00041152944,Coat,Pullover,test/Pullover/410.png
4351,4351,3.253433e-05,2.8872225e-06,0.8377023000000001,0.0001898863,0.15592356,2.9594084e-06,0.006073271,2.168185e-06,5.1414358e-05,1.8987861e-05,Coat,Pullover,test/Pullover/415.png
4353,4353,0.0015158022,0.00038900983,0.32480085,0.59906083,0.025134085,0.00019737761999999998,0.039891757,0.00017940169,0.0062036416,0.002627306,Dress,Pullover,test/Pullover/417.png
4360,4360,0.0003575543,0.00011076636999999999,0.48021093,0.0016053437,0.46796400000000005,7.4995965e-05,0.04772347,9.1416914e-05,0.00157213,0.00028924583,Coat,Pullover,test/Pullover/423.png
4361,4361,0.000107647924,5.8449124e-05,0.03806707,0.00034986367,0.29046556,3.7341644e-05,0.6682781999999999,0.00012132501,0.0023807194,0.0001337859,Shirt,Pullover,test/Pullover/424.png
4379,4379,0.0002710285,8.188111e-05,0.013775765,0.005664914399999999,0.29583126,5.4669350000000005e-05,0.6765705,0.000106714906,0.0071098614000000004,0.0005333761,Shirt,Pullover,test/Pullover/440.png
4389,4389,3.0245243e-05,7.7173745e-06,0.0101154465,6.971996999999999e-05,0.023070805,8.98196e-06,0.9657457,1.4654392e-05,0.0009168495300000001,1.9886265e-05,Shirt,Pullover,test/Pullover/45.png
4392,4392,5.5876094e-06,1.154326e-06,0.0014705494,1.8682022999999998e-05,0.40218288,8.112663e-07,0.59565884,4.1932717e-06,0.0006484174,8.885906e-06,Shirt,Pullover,test/Pullover/452.png
4393,4393,0.00077358494,0.00031470548,0.0423341,0.0014102070000000001,0.417501,0.00017301901000000002,0.5235309,0.00043638102999999994,0.013032388999999998,0.00049372413,Shirt,Pullover,test/Pullover/453.png
4404,4404,0.0005748415,0.00022534153,0.5460786,0.008844407,0.33918685,0.00018161819,0.10131374,0.00022122775,0.0016424579,0.0017308368,Coat,Pullover,test/Pullover/463.png
4432,4432,0.0007102033000000001,0.00030451865,0.015751047,0.005920718,0.18346918,0.00015693091,0.77007896,0.0002854145,0.022563048,0.00075996085,Shirt,Pullover,test/Pullover/489.png
4434,4434,0.0005736078599999999,0.0002720759,0.5935465999999999,0.0020386146,0.109225325,0.00026188252,0.29080305,0.0002818311,0.002156589,0.0008404075,Coat,Pullover,test/Pullover/490.png
4439,4439,7.168419e-05,4.7583157999999995e-06,0.96065503,0.00037759480000000003,0.031857625,4.9361955999999996e-06,0.0069342972999999995,3.7158302000000003e-06,6.6472596e-05,2.392735e-05,Coat,Pullover,test/Pullover/495.png
4441,4441,9.849601999999999e-05,2.5223074999999997e-05,0.011783413999999999,0.00021816691000000002,0.44260997,1.6166709e-05,0.5433060000000001,6.794894e-05,0.0017556673000000001,0.00011890523999999999,Shirt,Pullover,test/Pullover/497.png
4444,4444,0.0001712886,2.9338222e-05,0.0026147951999999997,0.00021744582000000003,0.19393912,1.5145841e-05,0.7939411999999999,4.6440557e-05,0.008956148,6.909178000000001e-05,Shirt,Pullover,test/Pullover/5.png
4448,4448,3.1859509999999996e-05,1.5555757e-06,0.8760594,0.00019658584,0.12057862400000001,1.7155958000000002e-06,0.0030824572,1.2981366e-06,3.3031294e-05,1.3474556e-05,Coat,Pullover,test/Pullover/502.png
4451,4451,0.00033917364999999996,0.00016895604,0.48155642,0.0016579245999999998,0.18127307,0.00015308442,0.33242208,0.00019202974999999999,0.0016148188000000001,0.00062245387,Coat,Pullover,test/Pullover/505.png
4453,4453,0.0012676901,1.9552403e-05,0.5057067,0.0006367675,0.48461804,1.5415917e-05,0.0063733407,1.855536e-05,0.001275464,6.8448346e-05,Coat,Pullover,test/Pullover/507.png
4463,4463,8.9257295e-09,4.953873e-10,2.0393191999999998e-05,8.546522999999999e-08,0.34051713,8.3482077e-10,0.6594439999999999,7.534505e-09,1.8444898e-05,2.2712452e-08,Shirt,Pullover,test/Pullover/516.png
4472,4472,0.0008736222,0.00032320849999999997,0.3688101,0.0020526901000000003,0.26296028,0.00024391529,0.35944770000000004,0.0003792036,0.004046096,0.0008632910300000001,Coat,Pullover,test/Pullover/524.png
4479,4479,0.00044147955,6.5177635e-05,0.73549485,0.0009101219500000001,0.23288082,5.079313e-05,0.029044395,4.5137927e-05,0.00085725094,0.00020988974,Coat,Pullover,test/Pullover/530.png
4495,4495,7.870156999999999e-05,2.0743339000000002e-05,0.0043150717,0.00024553147,0.44856042,1.2048782000000001e-05,0.54337007,4.91501e-05,0.0032458643,0.00010231303,Shirt,Pullover,test/Pullover/545.png
4510,4510,0.0015648882999999998,0.00036011086000000005,0.6603825,0.006294735,0.17874599,0.00023674827999999997,0.14675646,0.00023474767000000003,0.0046279808000000006,0.0007958758500000001,Coat,Pullover,test/Pullover/559.png
4512,4512,0.00016173098999999999,1.5799586e-05,0.9326946,0.0008000487,0.055773145999999996,1.4735431000000001e-05,0.010290135,1.0763701499999999e-05,0.00017206096000000002,6.703905e-05,Coat,Pullover,test/Pullover/560.png
4535,4535,3.4180340000000002e-06,5.859681e-07,0.0009259975999999999,1.8787340999999998e-05,0.004255338,1.0605847e-06,0.99437755,1.8388581999999999e-06,0.00041304098,2.323801e-06,Shirt,Pullover,test/Pullover/581.png
4540,4540,0.0007592339999999999,0.00025242200000000003,0.0043535987,0.0019415142000000002,0.14171904,9.587093000000001e-05,0.7955123000000001,0.00021527493999999998,0.054800175,0.00035060235,Shirt,Pullover,test/Pullover/586.png
4542,4542,0.0001031278,2.2680826000000003e-05,0.0014176132000000001,0.00025503355,0.085564636,1.1347168999999999e-05,0.89978075,2.8605838e-05,0.012778825,3.7428967e-05,Shirt,Pullover,test/Pullover/588.png
4546,4546,0.0003013661,0.0001767378,0.2613596,0.0016263970000000001,0.042822915999999996,0.00021088712999999998,0.69034064,0.00023457021,0.0026451538,0.00028168363,Shirt,Pullover,test/Pullover/591.png
4548,4548,0.0030327325,0.00097172457,0.012723917,0.0029593857,0.37180359999999996,0.00038857065000000003,0.5287195,0.0008079484,0.07741015400000001,0.0011825813000000001,Shirt,Pullover,test/Pullover/593.png
4556,4556,1.6897198e-05,7.7317605e-07,0.5334918000000001,0.00011342548999999999,0.46470559999999994,6.155861e-07,0.0016158639999999998,6.3721575e-07,4.8574788e-05,5.812318700000001e-06,Coat,Pullover,test/Pullover/60.png
4558,4558,0.007933148000000001,0.002497363,0.012841221000000002,0.013418717,0.06911345,0.0011663687,0.6677426,0.0018692019000000001,0.22133954,0.0020783562,Shirt,Pullover,test/Pullover/601.png
4562,4562,0.0004047839,7.085035e-05,0.0036501638,0.00035445046000000003,0.46219337,3.8537124e-05,0.5181920999999999,0.000109578505,0.0147795975,0.00020661528000000002,Shirt,Pullover,test/Pullover/605.png
4574,4574,2.6726773e-05,6.904215e-06,0.20951037,0.00019415762999999998,0.0027600958,1.958818e-05,0.78713197,1.9218913e-05,0.00030558396,2.5370924e-05,Shirt,Pullover,test/Pullover/616.png
4589,4589,6.399221e-05,1.8344987000000003e-05,0.57565564,0.00030032414,0.37756017,1.6852426e-05,0.046050746,2.219354e-05,0.00022513681,8.656229e-05,Coat,Pullover,test/Pullover/63.png
4609,4609,8.488167e-05,2.6979878e-05,0.78373533,0.00046565733,0.1597096,2.3914203000000004e-05,0.055557627000000005,1.8950013e-05,0.0002817951,9.520404000000001e-05,Coat,Pullover,test/Pullover/648.png
4629,4629,0.00016012455,1.7507917e-05,0.94766766,0.0008795834,0.034852505,1.6190987e-05,0.01611423,1.0898036e-05,0.00022640330000000001,5.491101e-05,Coat,Pullover,test/Pullover/666.png
4637,4637,0.004761278,0.0019578476999999998,0.27380720000000003,0.5755074,0.06399032,0.0008791199,0.045157444000000005,0.0006435666,0.026314156000000002,0.0069815973,Dress,Pullover,test/Pullover/673.png
4647,4647,8.604061400000001e-05,1.5323902e-05,0.8229322,0.00040289198,0.14505239,1.3391454000000001e-05,0.031219162,1.0783634e-05,0.00018776517,8.000975499999999e-05,Coat,Pullover,test/Pullover/682.png
4648,4648,0.00024136661,0.00013318197,0.05997447,0.0006598486,0.39558649999999995,7.363892e-05,0.53956527,0.00023792547000000002,0.0032090228000000004,0.00031876136,Shirt,Pullover,test/Pullover/683.png
4654,4654,0.0013180306,0.00052497484,0.1490525,0.0025921185,0.040447502999999996,0.00059229956,0.79755163,0.0007488289,0.006408176999999999,0.00076396717,Shirt,Pullover,test/Pullover/689.png
4661,4661,0.003016956,0.0006458941000000001,0.009395415,0.0023682637,0.10581811,0.00036291772000000003,0.83536065,0.0006564989,0.041565284,0.0008099978999999999,Shirt,Pullover,test/Pullover/695.png
4667,4667,0.0005463210400000001,8.654868e-05,0.9420861999999999,0.0020871605,0.019514253,6.389946e-05,0.034754526,5.052776e-05,0.0006626802000000001,0.00014792585,Coat,Pullover,test/Pullover/70.png
4673,4673,0.0008113933,0.00023210146,0.0020306385,0.0036285557,0.23141184,5.2918975e-05,0.29781243,9.785530999999999e-05,0.46369413,0.0002280535,Top,Pullover,test/Pullover/705.png
4679,4679,0.0032671755,0.002050944,0.08551495,0.011167837,0.0737358,0.0011732861,0.7960925,0.0028059988,0.018029211,0.006162366,Shirt,Pullover,test/Pullover/710.png
4698,4698,0.0017838781,0.00037129482,0.8407673000000001,0.005973027,0.09270826,0.00022605120999999998,0.054460213,0.000175998,0.0027399035,0.0007940514500000001,Coat,Pullover,test/Pullover/728.png
4704,4704,0.0013060771000000001,0.0004643094,0.45040740000000007,0.0032050002,0.22505781,0.00034214095999999996,0.31328467,0.000519639,0.0036437166999999998,0.0017691642999999998,Coat,Pullover,test/Pullover/733.png
4719,4719,6.140645999999999e-05,1.5317023e-06,0.56345445,0.00013119148000000002,0.43351987,1.5930252e-06,0.0027385126,1.6604984e-06,7.89998e-05,1.08465365e-05,Coat,Pullover,test/Pullover/747.png
4720,4720,0.0002395825,4.55093e-05,0.013587884,0.76209164,0.19220315,2.276024e-05,0.010686898,2.0866319e-05,0.020325135,0.0007765794,Dress,Pullover,test/Pullover/748.png
4725,4725,2.3530705e-05,1.270142e-05,0.0329144,0.00011694518999999999,0.34590638,9.11032e-06,0.6201952,3.3434564e-05,0.0007399977000000001,4.828445e-05,Shirt,Pullover,test/Pullover/752.png
4733,4733,0.00060619804,0.0002489099,0.048975326,0.0011317118,0.3653175,0.00013360912,0.5761702,0.00044576447999999995,0.006306529,0.00066430366,Shirt,Pullover,test/Pullover/76.png
4738,4738,6.230025e-05,2.0137242000000003e-05,0.00986965,0.00026653265,0.012648623999999999,2.600367e-05,0.97512335,4.501274500000001e-05,0.0018836117000000001,5.470603e-05,Shirt,Pullover,test/Pullover/764.png
4746,4746,0.00011847471000000001,1.0904044e-05,0.00022028615,0.0007793695,0.0018272876000000001,1.2055573e-05,0.89867747,1.4614648e-05,0.098318584,2.08463e-05,Shirt,Pullover,test/Pullover/771.png
4753,4753,4.9701095e-05,3.459946e-06,0.6205430999999999,0.00018595380000000002,0.37315556,3.3872502000000004e-06,0.0059361476,3.0792773e-06,9.720632e-05,2.2377013e-05,Coat,Pullover,test/Pullover/778.png
4802,4802,0.00017841268,5.40388e-05,0.5464473000000001,0.0005976107,0.07383632,6.793891e-05,0.37772822,8.556203000000001e-05,0.0007715197,0.00023318593999999997,Coat,Pullover,test/Pullover/821.png
4809,4809,0.0006910916,0.00020430849999999998,0.5744843000000001,0.0016361272,0.3230059,0.00014451735,0.096896835,0.00015999236999999998,0.002271136,0.00050575903,Coat,Pullover,test/Pullover/828.png
4814,4814,0.0011111194,0.0004808576,0.04620915,0.0021167512,0.3079134,0.00024563525,0.6307774,0.0007592529,0.00929411,0.0010922917999999998,Shirt,Pullover,test/Pullover/832.png
4815,4815,0.00027897392,0.00011359622999999999,0.117714815,0.0007599369999999999,0.40620285,7.747350999999999e-05,0.47204623,0.00022359027999999998,0.0021629839,0.0004194457700000001,Shirt,Pullover,test/Pullover/833.png
4820,4820,0.0008309103999999999,0.0001316477,0.5815906,0.0017829398000000002,0.3780926,0.000120646466,0.035303928,0.00011509004999999999,0.0016482461,0.00038350216,Coat,Pullover,test/Pullover/838.png
4833,4833,0.0023159792,0.0003937835,0.007266985300000001,0.0014683431,0.19845302,0.00021511229,0.73398256,0.0004514414,0.054951365999999995,0.00050144515,Shirt,Pullover,test/Pullover/85.png
4837,4837,0.00040422592000000004,0.0002241977,0.1751198,0.0012497043,0.26097718,0.00016747572,0.55793554,0.00033997788,0.0029894882000000003,0.000592375,Shirt,Pullover,test/Pullover/853.png
4841,4841,0.0027758166999999998,0.00046668116999999996,0.6373416000000001,0.005605702299999999,0.3053905,0.0003654136,0.04134134,0.00030200477000000004,0.0055833873,0.0008276386699999999,Coat,Pullover,test/Pullover/857.png
